,user_id,creation_date,last_access_date,reputation,location
7564,9143,1221501009,1486141004,3543,Denver CO
7565,21804,1222280939,1486137646,3543,Santa Clara CA
7566,45816,1229109706,1485805434,3543,Colorado
7567,9361,1221503567,1279295286,3542,United States
7568,6158,1221241250,1485901958,3540,Chicago IL
7569,37804,1226696768,1237318316,3540,North America
7570,16430,1221671204,1484974738,3538,United States
7571,156767,1225726554,1486143652,3538,San Francisco Bay Area CA United States
7572,1356709,1225060848,1485917412,3538,no_location
7573,40257,1227531325,1444772830,3536,Ofallon MO
7574,60576,1233314929,1486142608,3536,no_location
7575,5351,1220955557,1486135184,3535,United Kingdom
7576,60002,1233187550,1484792889,3533,Montreal Canada
7577,12060,1221570110,1455462663,3532,no_location
7578,44715,1228850659,1484343872,3531,Estonia
7579,55321,1232001691,1485546042,3530,New Orleans LA
7580,24958,1223061533,1486056220,3528,no_location
7581,54064,1231741534,1468509683,3527,no_location
7582,77489,1226161133,1484853362,3527,New Hampshire
7583,21294,1222193875,1486103776,3525,Baltimore MD
7584,112415,1220610037,1470977500,3525,Netherlands
7585,6868,1221482689,1221486104,3524,no_location
7586,7706,1221488197,1224183067,3523,no_location
7587,3831,1220160672,1486130832,3522,Reno NV United States
7588,8964,1221499298,1469835172,3521,Cranberry Township PA
7589,35443,1226058064,1486131263,3520,Munich Germany
7590,22369,1222373789,1486123318,3519,no_location
7591,41652,1227894212,1486091148,3519,Porto Portugal
7592,25517,1223305832,1486141637,3518,London United Kingdom
7593,1130097,1218898710,1486095753,3518,Tegucigalpa Honduras
7594,1375,1218750085,1403814830,3517,Las Vegas NV
7595,12252,1221572711,1486076622,3517,United States
7596,13480,1221592701,1484108691,3517,no_location
7597,1169,1218620364,1486143596,3515,United Kingdom
7598,10522,1221522126,1486071173,3515,Atlanta Georgia United States
7599,12021,1221569599,1482011539,3515,Ukraine
7600,18923,1221835970,1319570179,16,Virginia
7601,20031,1222022750,1226826219,16,no_location
7602,20464,1222092311,1485909622,16,United States
7603,21745,1222273436,1224011282,16,no_location
7604,23775,1222779391,1446473929,16,London United Kingdom
7605,23918,1222805808,1229375655,16,United States
7606,23988,1222825607,1223006878,16,no_location
7607,24129,1222867623,1283979829,16,no_location
7608,24183,1222874684,1223989817,16,no_location
7609,24199,1222877311,1223047391,16,no_location
7610,25492,1223301330,1223372233,16,no_location
7611,25923,1223407379,1223432134,16,no_location
7612,26152,1223475193,1242764702,16,United States
7613,26206,1223483309,1233334650,16,Nashville TN
7614,26495,1223559418,1223911514,16,no_location
7615,27028,1223709358,1475654063,16,Brussels Belgium
7616,28180,1224064344,1485857071,16,no_location
7617,29219,1224335427,1224357130,16,no_location
7618,29930,1224590251,1328110352,16,no_location
7619,30218,1224646042,1224646042,16,no_location
7620,30272,1224663981,1366792239,16,Basel Switzerland
7621,30357,1224679769,1232467126,16,Portsmouth IA
7622,31617,1225045698,1226672617,16,no_location
7623,31999,1225183842,1254117775,16,no_location
7624,32059,1225198995,1225213733,16,United States
7625,32601,1225319935,1429676794,16,Auckland New Zealand
7626,32850,1225391006,1241550420,16,no_location
7627,32972,1225419198,1450314706,16,no_location
7628,33687,1225728404,1226094081,16,no_location
7629,33722,1225737455,1225750799,16,no_location
7630,34128,1225803023,1225885767,16,no_location
7631,34248,1225816931,1233655419,16,no_location
7632,34881,1225923556,1245446121,16,no_location
7633,35101,1225981882,1226066310,16,United States
7634,35508,1226071009,1397700864,16,United States
7635,36156,1226316781,1226316781,16,no_location
7636,36427,1226374866,1242849052,16,no_location
7637,36756,1226448014,1227550423,16,no_location
7638,36990,1226507910,1226768988,16,no_location
7639,37080,1226520272,1226695034,16,no_location
7640,37541,1226628954,1364480796,16,no_location
7641,38690,1227040979,1248809752,16,no_location
7642,39488,1227219520,1238546773,16,no_location
7643,39503,1227222746,1228583534,16,no_location
7644,40317,1227544923,1236014466,16,no_location
7645,40777,1227642627,1231761785,16,no_location
7646,41352,1227789102,1236770731,16,no_location
7647,41474,1227819121,1227821905,16,no_location
7648,41706,1227914457,1229252478,16,no_location
7649,41722,1227923213,1228872493,16,no_location
7650,42524,1228237283,1228845457,16,United States
7651,43077,1228360223,1231882932,16,no_location
7652,44183,1228704211,1367080382,16,United States
7653,44941,1228906332,1236163514,16,no_location
7654,45050,1228925918,1229977424,16,no_location
7655,45377,1229008261,1306784641,16,no_location
7656,45425,1229014706,1229723068,16,no_location
7657,45427,1229014753,1229346842,16,United Kingdom
7658,45754,1229098415,1229352559,16,no_location
7659,46360,1229345817,1271494691,16,no_location
7660,46482,1229378695,1229519893,16,no_location
7661,47156,1229536299,1235377859,16,no_location
7662,47460,1229616767,1234974020,16,no_location
7663,47601,1229645602,1229785196,16,London United Kingdom
7664,47890,1229721444,1231287166,16,no_location
7665,48298,1229933325,1247165364,16,Michigan
7666,48568,1230012857,1393561727,16,no_location
7667,49809,1230550538,1236091368,16,no_location
7668,50622,1230768173,1279656114,16,no_location
7669,51258,1231022277,1232942880,16,no_location
7670,51517,1231126581,1284118187,16,no_location
7671,51828,1231194130,1257485883,16,no_location
7672,51858,1231198349,1231273674,16,no_location
7673,52106,1231260240,1233915771,16,France
7674,52520,1231349733,1256503413,16,London United Kingdom
7675,53017,1231434824,1303380999,16,Northport NY
7676,53053,1231441729,1486067698,16,no_location
7677,53659,1231583363,1233736395,16,no_location
7678,54719,1231873376,1310594174,16,no_location
7679,54821,1231889488,1284139358,16,United States
7680,54957,1231931044,1231948220,16,no_location
7681,55435,1232028736,1232028736,16,no_location
7682,57160,1232468580,1248629016,16,United Kingdom
7683,57374,1232513602,1250710476,16,no_location
7684,57788,1232602073,1233564839,16,no_location
7685,57940,1232638233,1447947126,16,no_location
7686,59005,1232977022,1247514240,16,Brazil
7687,59225,1233039686,1315068974,16,Canada
7688,59266,1233048313,1233563435,16,Frankfurt Am Main Germany
7689,60220,1233240684,1233240684,16,no_location
7690,60244,1233243383,1243390663,16,no_location
7691,60253,1233244692,1236282677,16,no_location
7692,60402,1233266661,1257275157,16,Franklin TN
7693,60626,1233325444,1251247688,16,no_location
7694,460730,1222312917,1421794016,16,United States
7695,2520,1219421181,1465477168,15,Ottawa Canada
7696,11920,1221567624,1486137132,15,Netherlands
7697,13653,1221596514,1339906133,15,no_location
7698,15847,1221656962,1427058514,15,London United Kingdom
7699,41138,1227728840,1282693946,15,Seattle WA
7700,590,1218068679,1486067304,2276,Virginia
7701,6085,1221213047,1486138849,2276,Liverpool United Kingdom
7702,7770,1221488604,1431789996,2276,Warsaw Poland
7703,33046,1225449504,1228647523,2276,no_location
7704,41728,1227926578,1486063952,2276,Novato CA
7705,9812,1221508963,1466707402,2275,Warsaw Poland
7706,39014,1227114439,1485868259,2275,Slovakia
7707,24478,1222951418,1485670031,2274,Berlin Germany
7708,53715,1231605717,1485802531,2274,Fort Worth TX
7709,23504,1222705037,1486142637,2273,no_location
7710,16075,1221661938,1485996427,2272,Washington DC
7711,14635,1221615550,1465486655,2271,Bucharest Romania
7712,37482,1226611902,1485468462,2271,Alpharetta GA United States
7713,58142,1232676686,1486134474,2270,Slovenia
7714,45527,1229032977,1485990569,2268,Cape Town South Africa
7715,46495,1229381435,1485983385,2268,London United Kingdom
7716,26141,1223472881,1485801372,2267,Poland
7717,10171,1221514358,1486076386,2266,Leeds United Kingdom
7718,11559,1221556154,1456734148,2266,Denmark
7719,18865,1221832508,1485877691,2266,Paris France
7720,399,1217941701,1486001509,2265,no_location
7721,35489,1226067765,1464940946,2265,no_location
7722,56151,1232187888,1486094098,2265,Sydney New South Wales Australia
7723,7927,1221489820,1486028063,2264,Hallaer Belgium
7724,44972,1220349656,1486054349,2264,Israel
7725,205962,1221634507,1486126205,2264,Germany
7726,1464654,1227037467,1486129454,2264,no_location
7727,35229,1225998510,1486065051,2263,Chapel Hill NC
7728,13347,1221589865,1474395280,2262,Mosinee WI
7729,36627,1226420696,1464288786,2262,no_location
7730,47078,1229526086,1486141533,2261,no_location
7731,53512,1231533980,1486130016,2261,no_location
7732,39702,1227283608,1436801819,2259,no_location
7733,59587,1233105056,1485314993,2259,Perth Australia
7734,9363,1221503580,1482694744,2258,Copenhagen Denmark
7735,18233,1221770389,1486137940,2258,Toronto Canada
7736,19129,1221846649,1326815376,2258,no_location
7737,1982,1219164874,1486124652,2257,England United Kingdom
7738,12234,1221572488,1424881848,2257,Orlando FL
7739,54696,1231869447,1486047626,2257,North Carolina
7740,24059,1222853425,1345505389,2256,no_location
7741,42540,1228239657,1485788156,2256,Boston MA United States
7742,44476,1228788405,1473183419,2256,no_location
7743,18524,1221797801,1485184488,2255,United States
7744,21504,1222236460,1486114121,2255,Russia
7745,41704,1227914126,1485917294,2255,Waterloo Ontario Canada
7746,14403,1221608728,1418791018,2254,Seattle WA
7747,20851,1222133411,1466730560,2254,no_location
7748,50612,1230762296,1233278095,2254,no_location
7749,57627,1232562580,1376451157,2254,no_location
7750,46521,1229396812,1486103150,2251,no_location
7751,13226,1221586998,1486123474,2250,no_location
7752,18406,1221785428,1486086846,2250,no_location
7753,47057,1229522257,1485252987,2250,Oldham SD
7754,19072,1221843261,1486136102,2249,no_location
7755,37613,1226656584,1486060117,2249,no_location
7756,1745,1219061396,1318981954,2248,no_location
7757,30921,1224786183,1486066147,2247,United States
7758,132162,1229163522,1486137871,2247,W&#252;rzburg Germany
7759,4789,1220629519,1486141060,2246,Quebec Canada
7760,5473,1220995203,1486139376,2246,British Columbia Canada
7761,4711,1220610913,1485598242,2245,The Hague The Netherlands
7762,16339,1221668454,1484750951,2245,no_location
7763,12828,1221580232,1486131938,2244,South Africa
7764,17784,1221749662,1484169251,2244,Madison WI United States
7765,19547,1221898596,1486115851,2243,Silicon Valley CA United States
7766,29975,1224597985,1486134130,2243,Colorado
7767,184350,1222448942,1427249741,2243,Cary NC
7768,20845,1222131682,1486084168,2241,Toronto Canada
7769,49644,1230501669,1481257114,2241,no_location
7770,9550,1221505758,1486048274,2240,Jacksonville FL
7771,9884,1221509984,1485979052,2240,Fremont CA
7772,22100,1222340952,1485448086,2240,no_location
7773,23242,1222626995,1351979801,2240,Warsaw Poland
7774,33996,1225789582,1486128142,2240,Dresden Germany
7775,39122,1227130365,1427468997,2240,San Francisco CA
7776,10314,1221517324,1484587276,2239,United States
7777,4936,1220730240,1485509250,2238,France
7778,10578,1221523569,1481342460,2238,no_location
7779,17702,1221746012,1485217177,2238,no_location
7780,19490,1221886500,1434682466,2238,no_location
7781,55153,1231963040,1486138198,2238,Tallahassee FL
7782,10232,1221515427,1459553445,2236,no_location
7783,17489,1221732274,1485948881,2236,London United Kingdom
7784,18132,1221765138,1481545432,2236,Ashburn VA United States
7785,24590,1222972407,1485747368,2236,Ohio
7786,7984,1221490245,1456439853,2235,Laval Canada
7787,38613,1227023588,1485977588,2235,Columbus GA
7788,57427,1232526179,1486131830,2235,Netherlands
7789,355,1217898121,1486011095,2234,Australia
7790,2569,1219446637,1485343552,2234,Germany
7791,9652,1221506944,1386818848,2234,Seattle-ish
7792,17131,1221704235,1486077181,2234,Auckland New Zealand
7793,45246,1221974552,1319047517,2234,no_location
7794,60118,1233218844,1442512353,2234,London United Kingdom
7795,2514,1219420068,1486100941,2233,California
7796,2528,1219423179,1280424606,2233,Indiana
7797,1425,1218813835,1486080098,2232,Florida
7798,2905,1219699612,1486063598,2232,Copenhagen Denmark
7799,21828,1222282658,1486070457,2232,United States
7800,21647,1222260196,1486112576,1563,no_location
7801,52401,1231328485,1485452022,1563,Ireland
7802,23117,1222567105,1234141662,1562,no_location
7803,31491,1224967884,1485813247,1562,Norway
7804,33819,1225757261,1469467438,1562,Atlanta GA
7805,37036,1226514991,1483113649,1562,no_location
7806,35577,1226082216,1486060592,1561,United States
7807,1596,1218965041,1486068011,1560,Illinois
7808,44276,1228738370,1448629171,1560,Berlin Germany
7809,82944,1222032144,1486072121,1560,Hot Springs AR
7810,22906,1222478477,1486077634,1559,Columbus OH
7811,43839,1228516194,1485992648,1559,New York NY
7812,8134,1221491675,1283130339,1558,no_location
7813,13812,1221598594,1484592319,1558,no_location
7814,28506,1224145862,1250563890,1558,no_location
7815,47883,1229720464,1477278553,1558,Montreal Canada
7816,21105,1222175900,1486141381,1557,Toronto Canada
7817,3837,1220176274,1222246390,1556,no_location
7818,7866,1221489270,1486121606,1556,Germany
7819,34438,1225834712,1486123260,1556,England United Kingdom
7820,364245,1226517146,1486019986,1556,no_location
7821,3524,1219966022,1433431695,1555,Canada
7822,9350,1221503463,1486138704,1555,Barcelona Spain
7823,23128,1222572983,1486134373,1555,Minneapolis MN
7824,44004,1228602107,1469642723,1555,United States
7825,1771,1219067111,1486126130,1554,Edinburgh United Kingdom
7826,13107,1221584789,1284139908,1554,Germany
7827,36174,1226322073,1486038405,1554,Russia
7828,57626,1228340969,1483568405,1554,New England
7829,2570347,1219421608,1377717228,1554,New Jersey
7830,43502,1228458661,1459258266,1553,Singapore Singapore
7831,10161,1221514201,1480922706,1552,San Francisco Bay CA United States
7832,10808,1221530627,1485998063,1552,New Zealand
7833,18901,1221834636,1484248926,1552,New York NY
7834,29654,1224516211,1460327780,1552,Brooklyn NY
7835,58404,1232737973,1438902126,1552,Aliso Viejo CA
7836,1145,1218567814,1485877265,1551,Waterloo Canada
7837,7423,1221486177,1486067088,1551,Birmingham AL
7838,11293,1221548100,1480405743,1551,Melbourne Australia
7839,12213,1221572283,1224247115,1551,United Kingdom
7840,30454,1224697029,1486138387,1550,no_location
7841,46999,1229507861,1425308366,1550,no_location
7842,17063,1221700373,1485980266,1549,San Antonio TX
7843,44026,1228613050,1486085316,1549,Los Angeles CA
7844,828,1218262361,1461699333,1548,California
7845,26874,1223654336,1486137996,1548,Scotland United Kingdom
7846,27232,1223833497,1486126682,1548,Munich Germany
7847,42098,1228129331,1485868600,1548,no_location
7848,47135,1229533660,1486116420,1548,Bangalore Karnataka India
7849,50692,1230817470,1451913639,1548,Netherlands
7850,4389,1220444741,1485961773,1547,Birmingham United Kingdom
7851,17558,1221737402,1486141813,1547,Vienna Austria
7852,21826,1222282551,1230560344,1546,no_location
7853,22068,1222333894,1470941333,1546,San Francisco Bay Area
7854,53079,1231446199,1486136950,1546,Burlington VT
7855,59019,1232980781,1486060789,1546,Budapest Hungary
7856,48077,1229825725,1456511911,1544,no_location
7857,4890,1220704652,1486035210,1543,London United Kingdom
7858,5809,1221137235,1486059108,1543,Stockholm Sweden
7859,4748,1220618695,1469029681,1542,Quebec City Canada
7860,7666,1221487856,1486032731,1542,no_location
7861,13593,1221595538,1381980992,1542,Omaha NE
7862,19097,1221844677,1343066705,1542,Michigan
7863,21988,1222315585,1300570036,1542,India
7864,34948,1225944230,1486080656,1542,Boston MA
7865,39796,1227301052,1486138458,1542,Turin Italy
7866,41387,1227797394,1486141481,1542,Berlin Germany
7867,43406,1228431411,1486093908,1542,Portland OR United States
7868,7546,1221487025,1486095242,1541,Brisbane Australia
7869,33151,1225472506,1235321281,1541,Milan Italy
7870,38809,1227067407,1246475126,1541,no_location
7871,49521,1230471897,1481480743,1541,Sweden
7872,1680,1219016818,1485964142,1540,Tallahassee Florida United States
7873,8293,1221493111,1485983694,1540,no_location
7874,16295,1221667200,1485987644,1540,United States
7875,20915,1222149376,1260411167,1540,Cerro Del Marques Mexico
7876,34826,1225915976,1249954367,1540,no_location
7877,47535,1229631863,1484173591,1540,no_location
7878,52889,1231414297,1486141196,1540,London United Kingdom
7879,53191,1231467251,1335290167,1540,no_location
7880,1748529,1221496386,1485727461,1540,Oakland CA United States
7881,58251,1232708132,1485369498,1539,Porto Portugal
7882,4575,1220552501,1486140988,1538,New Berlin WI
7883,21176,1222183419,1486082105,1538,no_location
7884,25017,1223072489,1278333836,1538,Kiel Germany
7885,25092,1223115236,1354689230,1538,Lule&#229; Sweden
7886,43996,1228600141,1486139601,1538,Toronto ON Canada
7887,59490,1233086191,1486090091,1538,Los Angeles CA
7888,59931,1233176183,1484704138,1538,no_location
7889,3444,1219937788,1485199483,1537,Calgary Canada
7890,45224,1228967999,1485532986,1537,United States
7891,2874,1219684854,1486020605,1536,Canada
7892,9458,1221504751,1485543018,1536,Brazil
7893,21145,1222179469,1486127375,1536,Moncalieri Italy
7894,24227,1222881521,1486044341,1536,Charlotte North Carolina United States
7895,35349,1226025929,1486140605,1536,United States
7896,38696,1227041788,1486100495,1536,Chicago IL
7897,60572,1233314016,1481584183,1536,Brussels Belgium
7898,10216,1221515005,1486058532,1535,Ottawa Canada
7899,14893,1221623385,1463376697,1535,Canberra Australia
7900,34217,1225814463,1485953974,34,Sofia Bulgaria
7901,35816,1226176165,1230920012,34,no_location
7902,41592,1227877762,1286955332,34,no_location
7903,43233,1228401608,1228977035,34,no_location
7904,46607,1229422554,1229598742,34,no_location
7905,49001,1230184287,1263208295,34,no_location
7906,55886,1232121551,1232122731,34,no_location
7907,57404,1232522055,1243323853,34,no_location
7908,59637,1233122941,1240933819,34,no_location
7909,1047,1218482831,1486061333,33,no_location
7910,2237,1219297597,1284156915,33,Tucson AZ
7911,6974,1221483380,1231931341,33,United Kingdom
7912,7576,1221487187,1485569549,33,Dallas TX
7913,9661,1221507038,1391654433,33,no_location
7914,10588,1221523794,1485746576,33,Virginia
7915,12205,1221572181,1322147938,33,Sofia Bulgaria
7916,13505,1221593200,1297436814,33,Florida
7917,14162,1221603485,1475333355,33,no_location
7918,15974,1221659506,1221678758,33,no_location
7919,16029,1221660729,1221662687,33,no_location
7920,16502,1221673390,1277300137,33,no_location
7921,16845,1221686712,1485973869,33,United States
7922,17058,1221700154,1485978598,33,Boston MA
7923,17180,1221710133,1222116708,33,no_location
7924,18195,1221768569,1283779439,33,no_location
7925,18939,1221836741,1222103859,33,no_location
7926,18994,1221839283,1345721535,33,no_location
7927,19206,1221851622,1387549333,33,Munich Germany
7928,19999,1222016143,1225566996,33,no_location
7929,20612,1222105361,1403301761,33,California
7930,21243,1222188761,1244468992,33,no_location
7931,22276,1222363218,1238968275,33,Wakefield United Kingdom
7932,22730,1222441430,1234812875,33,no_location
7933,25532,1223307750,1360160186,33,no_location
7934,26063,1223454287,1224508114,33,United Kingdom
7935,30788,1224767513,1236693002,33,no_location
7936,31966,1225169743,1316589665,33,no_location
7937,32481,1225301760,1486140098,33,Valencia Spain
7938,33731,1225739672,1474661862,33,Littleton CO
7939,35004,1225963704,1317205826,33,United Kingdom
7940,35082,1225978548,1226349801,33,no_location
7941,35459,1226062109,1226310725,33,no_location
7942,36670,1226430161,1226837264,33,no_location
7943,37061,1226518164,1459350722,33,Toronto Canada
7944,38308,1226945378,1295462894,33,no_location
7945,39024,1227115265,1227210579,33,no_location
7946,39927,1227367941,1466203227,33,Barcelona
7947,40577,1227608422,1235753472,33,no_location
7948,40856,1227656577,1231190715,33,no_location
7949,40980,1227698404,1227882837,33,no_location
7950,41106,1227720995,1485884762,33,Arizona
7951,42976,1228337977,1470748601,33,no_location
7952,44411,1228771039,1431965655,33,Ireland
7953,44641,1228838810,1251324096,33,Chicago IL
7954,44724,1228852221,1231435939,33,no_location
7955,47947,1229747910,1231581000,33,no_location
7956,50855,1230893595,1284040850,33,no_location
7957,51269,1231024816,1378598301,33,no_location
7958,51796,1231187926,1290174754,33,Slovenia
7959,53450,1231523679,1283962522,33,New York NY
7960,54238,1231779108,1462972815,33,no_location
7961,56228,1232210803,1232399533,33,no_location
7962,57513,1232543415,1358007002,33,Stockholm Sweden
7963,58157,1232681731,1450145104,33,New Zealand
7964,59998,1233185920,1241289495,33,no_location
7965,60353,1233260272,1485380602,33,no_location
7966,60858,1233356237,1262735637,33,no_location
7967,422227,1232517611,1486085487,33,Portland OR
7968,2690646,1221571864,1474661404,33,United States
7969,17796,1221749865,1225486623,32,no_location
7970,20085,1222032323,1283889388,32,United Kingdom
7971,34577,1225867705,1230593515,32,no_location
7972,35268,1226007771,1256332653,32,no_location
7973,40477,1227579380,1254630404,32,United States
7974,41934,1228051173,1486064889,32,Racine WI
7975,45016,1228921774,1470065464,32,McLean VA United States
7976,47880,1229718075,1434234355,32,no_location
7977,48570,1230013349,1392795965,32,Sacramento CA
7978,49772,1230538378,1475824234,32,Hahnbach Germany
7979,51667,1231166674,1231247946,32,no_location
7980,56234,1232213061,1232302385,32,Germany
7981,57309,1232497014,1254049985,32,Berlin Germany
7982,687,1218137637,1270554983,31,no_location
7983,930,1218393461,1417652578,31,no_location
7984,1290,1218716819,1219258464,31,Gainesville FL
7985,1424,1218813713,1444868234,31,United States
7986,2641,1219526349,1274188576,31,Satanta KS
7987,2752,1219613805,1230017307,31,no_location
7988,3015,1219752232,1403700920,31,Hastings United Kingdom
7989,3658,1220033168,1225057966,31,Illinois
7990,4604,1220557082,1317585595,31,United States
7991,4953,1220746228,1393956651,31,no_location
7992,5245,1220894131,1220894131,31,no_location
7993,5683,1221087824,1351293540,31,Limbo
7994,6131,1221229321,1226702061,31,Austin TX
7995,6468,1221475128,1466432650,31,North Carolina
7996,6690,1221481772,1223642924,31,no_location
7997,6699,1221481828,1221568083,31,Sydney Australia
7998,8283,1221493049,1223798780,31,Espirito Santo Brazil
7999,8555,1221495599,1432197087,31,no_location
8000,55652,1232059518,1265760915,361,Seattle WA
8001,1109480,1222081196,1485996659,361,Stockholm Sweden
8002,1842,1219092025,1448218696,360,Virginia
8003,4294,1220378404,1485857300,360,Finland
8004,5991,1221168394,1485902347,360,Waltham MA
8005,15141,1221633096,1486061376,360,Omicron Persei 8
8006,20724,1222115239,1462566852,360,Iowa
8007,22694,1222435768,1237987118,360,Cantaloupe Island
8008,27893,1223997958,1271464990,360,United States
8009,43922,1228566513,1244333506,360,no_location
8010,50959,1230915349,1485903935,360,Portland OR
8011,54757,1231878916,1483551966,360,Austin TX
8012,5685,1221089153,1485359534,359,Cedar Rapids IA
8013,7047,1221483848,1456252419,359,Huntsville AL
8014,13233,1221587135,1485979496,359,no_location
8015,17042,1221699097,1452508897,359,Ribe Denmark
8016,21996,1222318807,1485926519,359,Mar del Plata Argentina
8017,23726,1222765389,1222765389,359,no_location
8018,27540,1223918693,1485988817,359,Denver CO United States
8019,34556,1225860785,1486149066,359,Indiana
8020,35664,1226100488,1485386926,359,Rome Italy
8021,35719,1226132235,1433763493,359,Phnom Penh Cambodia
8022,39174,1227146721,1284016519,359,Australia
8023,41556,1227865151,1486060742,359,no_location
8024,196,1217762825,1478635551,358,United States
8025,2227,1219287019,1382913314,358,Ottawa Canada
8026,4187,1220346762,1459245764,358,Netherlands
8027,6171,1221245196,1486142630,358,Raleigh NC
8028,6476,1221475851,1485551752,358,Chicago IL
8029,10466,1221520827,1486144967,358,Portland ME United States
8030,14572,1221613823,1476226764,358,New York
8031,15235,1221636583,1485772537,358,Chennai Tamil Nadu India
8032,18117,1221764639,1313012761,358,Paris France
8033,23093,1222559473,1468011451,358,Reston VA
8034,36064,1226285455,1262732891,358,no_location
8035,37161,1226530482,1275886784,358,Norway
8036,37708,1226677257,1231259161,358,no_location
8037,39095,1227126299,1486128842,358,Columbus OH
8038,43056,1228354215,1251342083,358,Bangalore India
8039,50780,1230859277,1486145379,358,no_location
8040,2724,1219600312,1478181990,357,United Kingdom
8041,5906,1221149157,1474890788,357,France
8042,10686,1221526816,1486140692,357,no_location
8043,11226,1221546265,1485948165,357,Modiin Israel
8044,14680,1221616817,1480100613,357,Colorado Springs CO United States
8045,25368,1223255451,1225340652,357,no_location
8046,28213,1224072764,1449149062,357,Oxford United Kingdom
8047,28288,1224085257,1486050693,357,Morgantown WV United States
8048,36147,1226315162,1480438609,357,Sorocaba Brazil
8049,42128,1228138921,1485967751,357,Belgium
8050,42506,1228235604,1485423577,357,no_location
8051,43178,1228390589,1475139878,357,Prague Czech Republic
8052,44645,1228839327,1390491229,357,no_location
8053,46461,1229373031,1485886941,357,no_location
8054,5140,1220853960,1472469076,356,Sweden
8055,5250,1220895950,1357164813,356,no_location
8056,8842,1221497959,1282325711,356,Teresina Brazil
8057,11116,1221541955,1372915309,356,Austin TX
8058,11959,1221568644,1486137702,356,Columbus IN
8059,12773,1221579604,1343765897,356,Greenville SC
8060,14656,1221616079,1271995153,356,Albany NY
8061,26000,1223429135,1479184036,356,Greensborough
8062,26350,1223518169,1229461307,356,no_location
8063,31484,1224965741,1485848915,356,Israel
8064,35962,1226255600,1226257498,356,no_location
8065,41612,1227883742,1242742721,356,Athens Greece
8066,42489,1228233859,1485972566,356,no_location
8067,43547,1228471067,1485934292,356,D&#252;sseldorf Germany
8068,46680,1229436574,1485366765,356,Luts&#39;k Ukraine
8069,46936,1229491746,1479760518,356,no_location
8070,48673,1230046508,1486066252,356,Maine
8071,52474,1231343379,1472473572,356,Santo Domingo Dominican Republic
8072,57663,1232568744,1483110354,356,United States
8073,78610,1233155620,1337437244,356,no_location
8074,1451,1218817919,1485981052,355,no_location
8075,4108,1220299176,1433022394,355,no_location
8076,13470,1221592551,1484933009,355,Porto Portugal
8077,20244,1222065193,1486134883,355,Germany
8078,43473,1228449464,1244148654,355,San Diego CA
8079,48178,1229890366,1485801866,355,Manitoba Canada
8080,51184,1231002124,1458010305,355,no_location
8081,1372,1218747807,1475675347,354,Canada
8082,2842,1219671593,1486144673,354,Great Falls MT
8083,14106,1221602436,1470336705,354,no_location
8084,21000,1222162789,1486139888,354,no_location
8085,33856,1225762057,1321653068,354,no_location
8086,36243,1226336854,1264433133,354,no_location
8087,46807,1229458560,1485973889,354,Montreal Canada
8088,52209,1231278945,1486139782,354,Remote
8089,4320,1220387218,1486056860,353,Williamsport PA
8090,23407,1222686204,1435986463,353,Vancouver Canada
8091,24158,1222870861,1485790876,353,no_location
8092,32795,1225379596,1317047906,353,Launceston Australia
8093,44919,1228902824,1485379539,353,New York NY
8094,50526,1230739433,1352399802,353,Santiago Chile
8095,51104,1230962230,1452837567,353,Cupertino CA
8096,4020,1220271249,1373486665,352,Buenos Aires Argentina
8097,4780,1220627470,1486143651,352,Ireland
8098,6150,1221237314,1485995679,352,Portland OR United States
8099,8428,1221494393,1380314159,352,United States
8100,25470,1223296245,1250886148,50,no_location
8101,25773,1223377841,1484937268,50,no_location
8102,29286,1224359552,1258039068,50,no_location
8103,36107,1226300093,1228532526,50,no_location
8104,40414,1227563314,1323039823,50,no_location
8105,43381,1228426910,1485545806,50,United States
8106,49500,1230463363,1486082095,50,Ashburn VA United States
8107,51580,1231147937,1432447016,50,no_location
8108,54192,1231771847,1272288687,50,no_location
8109,54701,1231870487,1259683254,50,no_location
8110,55486,1232035568,1479824954,50,United Kingdom
8111,56483,1232309030,1485461518,50,no_location
8112,2216428,1225994155,1445003697,50,Portugal
8113,353,1217896252,1403879952,49,Perth Australia
8114,1983,1219165417,1234527259,49,California
8115,4732,1220615601,1336932317,49,Bangalore India
8116,4811,1220637894,1443582850,49,United States
8117,8673,1221496469,1239655616,49,no_location
8118,10146,1221513914,1223072468,49,no_location
8119,11825,1221564923,1231258766,49,no_location
8120,12313,1221573441,1485864487,49,Czech Republic
8121,13305,1221588614,1241791045,49,United States
8122,14688,1221616990,1223292134,49,no_location
8123,17286,1221717534,1231749217,49,no_location
8124,18579,1221805710,1230784676,49,no_location
8125,20228,1222062723,1228872491,49,no_location
8126,22978,1222516363,1227049450,49,Birmingham United Kingdom
8127,24509,1222957734,1260792876,49,no_location
8128,25729,1223367194,1228367549,49,no_location
8129,28137,1224054425,1486140099,49,no_location
8130,34652,1225885416,1226515103,49,no_location
8131,38897,1227095105,1470769485,49,Belgium
8132,40483,1227581051,1240225772,49,Kennesaw GA
8133,40885,1227664351,1228070246,49,no_location
8134,41268,1227769775,1232337378,49,no_location
8135,42581,1228245399,1228493373,49,Champaign IL
8136,43510,1228461832,1245223030,49,no_location
8137,48288,1229929819,1247454581,49,Indiana
8138,50914,1230907708,1266465578,49,United States
